Id,PostTypeId,Tags,AnswerCount,CreationDate,TagName,Count
"34254","2","","","2008-08-29 09:34:00","where-in","581"
"34255","2","","","2008-08-29 09:34:18","",""
"34258","2","","","2008-08-29 09:34:45","",""
"34259","2","","","2008-08-29 09:35:34","buildconfiguration","231"
"34260","2","","","2008-08-29 09:35:47","",""
"34261","2","","","2008-08-29 09:36:08","",""
"34262","1","<tfs>","2","2008-08-29 09:36:27","",""
"34265","2","","","2008-08-29 09:39:32","stable-sort","75"
"34266","2","","","2008-08-29 09:39:47","",""
"34267","2","","","2008-08-29 09:40:59","nsaffinetransform","12"
"34268","2","","","2008-08-29 09:41:09","",""
"34270","1","<com><.net-2.0><active-directory>","1","2008-08-29 09:41:56","",""
"34273","2","","","2008-08-29 09:44:13","",""
"34274","2","","","2008-08-29 09:44:37","",""
"34277","2","","","2008-08-29 09:46:24","",""
"34278","2","","","2008-08-29 09:46:26","cer","56"
"34281","2","","","2008-08-29 09:49:56","multihomed","33"
"34283","2","","","2008-08-29 09:50:35","calibre","92"
"34284","1","<visual-studio><winforms><visual-studio-2005>","9","2008-08-29 09:50:55","sudoers","237"
"34285","2","","","2008-08-29 09:52:44","",""
"34286","1","<user-interface>","3","2008-08-29 09:52:47","aspmenu-control","41"
"34287","2","","","2008-08-29 09:52:51","",""
"34290","2","","","2008-08-29 09:55:21","",""
"34293","2","","","2008-08-29 09:56:49","",""
"34294","1","<c++><delphi><memory><64-bit>","5","2008-08-29 09:57:24","galileo","44"
"34296","2","","","2008-08-29 09:58:35","",""
"34297","2","","","2008-08-29 09:58:37","apache-poi","9833"
"34298","2","","","2008-08-29 09:59:52","",""
"34299","2","","","2008-08-29 09:59:59","",""
"34300","1","<.net><com><com+><dcom>","5","2008-08-29 10:00:33","array-push","386"
"34301","1","<iis>","7","2008-08-29 10:00:43","",""
"34302","2","","","2008-08-29 10:01:39","data-formatters","20"
"34303","2","","","2008-08-29 10:02:38","bbc-glow","7"
"34304","1","<testing><build-automation>","2","2008-08-29 10:03:47","binary-serialization","178"
"34307","2","","","2008-08-29 10:05:29","",""
"34309","2","","","2008-08-29 10:07:00","",""
"34310","2","","","2008-08-29 10:07:46","",""
"34311","2","","","2008-08-29 10:07:59","",""
"34312","1","<php><unit-testing><phpunit><simpletest>","10","2008-08-29 10:08:06","",""
"34313","2","","","2008-08-29 10:08:08","",""
"34314","1","<search>","7","2008-08-29 10:08:12","northwind","195"
"34315","2","","","2008-08-29 10:08:49","",""
"34318","2","","","2008-08-29 10:09:40","",""
"34321","2","","","2008-08-29 10:11:51","",""
"34322","1","<tfs><build-process>","1","2008-08-29 10:14:21","",""
"34323","2","","","2008-08-29 10:14:34","",""
"34324","2","","","2008-08-29 10:16:50","",""
"34325","1","<c++><user-interface><cross-platform>","7","2008-08-29 10:17:08","",""
"34326","2","","","2008-08-29 10:18:01","",""
"34327","2","","","2008-08-29 10:18:18","preconditions","170"
"34328","1","<python><windows><cross-platform>","4","2008-08-29 10:18:21","",""
"34329","2","","","2008-08-29 10:19:41","",""
"34330","2","","","2008-08-29 10:20:39","",""
"34332","2","","","2008-08-29 10:22:40","",""
"34334","2","","","2008-08-29 10:26:22","",""
"34337","2","","","2008-08-29 10:31:41","",""
"34338","2","","","2008-08-29 10:34:51","first-responder","410"
"34340","2","","","2008-08-29 10:37:04","",""
"34341","2","","","2008-08-29 10:38:06","",""
"34342","2","","","2008-08-29 10:38:33","",""
"34343","2","","","2008-08-29 10:38:51","",""
"34345","1","<algorithm><puzzle>","10","2008-08-29 10:39:13","",""
"34348","2","","","2008-08-29 10:41:00","",""
"34352","2","","","2008-08-29 10:51:27","winforms-to-web","51"
"34355","2","","","2008-08-29 10:53:59","",""
"34359","2","","","2008-08-29 10:57:21","",""
"34361","2","","","2008-08-29 11:00:33","",""
"34362","1","<database-design><olap>","4","2008-08-29 11:01:59","",""
"34364","2","","","2008-08-29 11:02:54","",""
"34365","1","<asp.net><.net-3.5><query-string>","2","2008-08-29 11:03:19","jquery-ui-resizable","388"
"34368","2","","","2008-08-29 11:07:02","",""
"34369","2","","","2008-08-29 11:11:51","",""
"34371","2","","","2008-08-29 11:14:15","asyncore","128"
"34372","2","","","2008-08-29 11:14:26","",""
"34373","2","","","2008-08-29 11:14:51","customtaskpane","114"
"34375","2","","","2008-08-29 11:20:34","boost-statechart","47"
"34376","2","","","2008-08-29 11:20:50","",""
"34377","2","","","2008-08-29 11:23:05","boost-filesystem","364"
"34383","2","","","2008-08-29 11:26:48","boost-variant","317"
"34384","2","","","2008-08-29 11:27:40","",""
"34387","2","","","2008-08-29 11:36:06","boost-interprocess","376"
"34388","2","","","2008-08-29 11:36:13","",""
"34390","1","<asp.net><css><visual-studio-2008><user-controls>","4","2008-08-29 11:37:54","visual-c++-2008","201"
"34391","2","","","2008-08-29 11:39:27","boost-python","1351"
"34392","2","","","2008-08-29 11:39:33","boost-signals","80"
"34394","1","<html><regex><dom><xhtml><dom-traversal>","2","2008-08-29 14:51:10","playing-cards","332"
"34395","1","<c#><.net><arrays><string><truncate>","4","2008-08-29 14:51:24","",""
"34397","2","","","2008-08-29 14:52:01","bindable","102"
"34398","1","<sql-server><database-design>","9","2008-08-29 14:53:55","",""
"34399","1","<html><css>","13","2008-08-29 14:55:05","",""
"34401","1","<.net><asp.net><elmah>","3","2008-08-29 14:56:47","",""
"34402","2","","","2008-08-29 14:56:54","",""
"34405","2","","","2008-08-29 14:58:00","spfieldcollection","4"
"34406","2","","","2008-08-29 14:58:17","stringwithformat","125"
"34407","2","","","2008-08-29 14:58:19","timelinemarkers","8"
"34408","2","","","2008-08-29 14:58:30","",""
"34411","1","<php><url><seo><symfony1>","4","2008-08-29 14:58:58","deferred-loading","121"
"34412","2","","","2008-08-29 14:59:06","",""
"34413","1","<java><noclassdeffounderror>","33","2008-08-29 14:59:30","line-through","22"
"34415","2","","","2008-08-29 14:59:47","pinch","235"
"34418","2","","","2008-08-29 15:00:52","",""
"34419","2","","","2008-08-29 15:01:07","ess","283"
"34420","2","","","2008-08-29 15:01:38","",""
"34421","2","","","2008-08-29 15:01:50","komodoedit","133"
"34424","2","","","2008-08-29 15:02:13","",""
"34426","2","","","2008-08-29 15:02:37","",""
"34427","2","","","2008-08-29 15:02:37","",""
"34428","1","<winforms>","2","2008-08-29 15:02:41","",""
"34429","2","","","2008-08-29 15:02:47","",""
"34431","2","","","2008-08-29 15:03:27","",""
"34432","2","","","2008-08-29 15:03:37","",""
"34434","2","","","2008-08-29 15:04:15","drawdib","2"
"34435","2","","","2008-08-29 15:04:44","",""
"34439","1","<python><introspection>","22","2008-08-29 15:05:17","",""
"34442","2","","","2008-08-29 15:05:38","hashlib","439"
"34443","2","","","2008-08-29 15:06:13","",""
"34444","2","","","2008-08-29 15:06:36","",""
"34448","2","","","2008-08-29 15:07:17","",""
"34450","2","","","2008-08-29 15:08:04","",""
"34452","2","","","2008-08-29 15:09:05","",""
"34453","2","","","2008-08-29 15:09:06","errordocument","169"
"34454","2","","","2008-08-29 15:09:23","",""
"34463","1","<winapi><rsync><porting>","5","2008-08-29 15:33:06","",""
"34465","2","","","2008-08-29 15:35:09","",""
"34466","2","","","2008-08-29 15:36:11","",""
"34467","2","","","2008-08-29 15:36:55","",""
"34472","2","","","2008-08-29 15:40:05","",""
"34474","2","","","2008-08-29 15:40:41","",""
"34476","1","<javascript><debugging>","7","2008-08-29 15:41:45","",""
"34480","2","","","2008-08-29 15:44:36","neo4j","23055"
"34481","2","","","2008-08-29 15:47:04","",""
"34482","2","","","2008-08-29 15:47:05","flip-flop","150"
"34484","2","","","2008-08-29 15:47:24","",""
"34486","1","<javascript><ajax>","6","2008-08-29 15:48:16","",""
"34488","1","<sql><mysql><database>","6","2008-08-29 15:48:23","",""
"34490","1","<ruby><hash><sha1>","4","2008-08-29 15:49:08","",""
"34492","2","","","2008-08-29 15:49:08","",""
"34493","1","<excel><vba>","5","2008-08-29 15:49:25","",""
"34496","2","","","2008-08-29 15:50:17","",""
"34499","2","","","2008-08-29 15:51:53","",""
"34500","2","","","2008-08-29 15:51:55","fedora11","10"
"34501","2","","","2008-08-29 15:52:42","",""
"34502","2","","","2008-08-29 15:52:43","agent-based-modeling","505"
"34504","2","","","2008-08-29 15:54:11","",""
"34505","1","<c#><.net>","6","2008-08-29 15:54:15","",""
"34506","1","<c++><virtual-functions>","5","2008-08-29 15:54:46","java-interop","44"
"34507","2","","","2008-08-29 15:54:47","gen-class","36"
"34508","2","","","2008-08-29 15:55:07","gettimeofday","102"
"34509","1","<sql-server><sql-server-2005><sorting><natural-sort>","15","2008-08-29 15:55:10","",""
"34510","1","<multithreading><concurrency><terminology><race-condition>","19","2008-08-29 15:55:10","",""
"34511","2","","","2008-08-29 15:56:17","ido","63"
"34512","1","<multithreading><concurrency><locking><deadlock>","18","2008-08-29 15:56:27","",""
"34513","2","","","2008-08-29 15:56:34","tree-search","45"
"34514","2","","","2008-08-29 15:56:48","",""
"34516","1","<c#><comments>","6","2008-08-29 15:57:44","dumpdata","54"
"34518","1","<algorithm><language-agnostic><sorting><natural-sort>","15","2008-08-29 15:57:49","",""
"34519","1","<multithreading><concurrency><semaphore>","15","2008-08-29 15:58:15","",""
"34520","2","","","2008-08-29 15:58:34","",""
"34522","2","","","2008-08-29 15:59:07","",""
"34523","2","","","2008-08-29 15:59:24","",""
"34524","1","<multithreading><concurrency><mutex>","10","2008-08-29 15:59:25","",""
"34525","2","","","2008-08-29 16:00:47","",""
"34528","2","","","2008-08-29 16:01:29","undefined-symbol","424"
"34529","2","","","2008-08-29 16:01:36","",""
"34530","2","","","2008-08-29 16:01:37","cimg","295"
"34532","2","","","2008-08-29 16:01:58","boost-iterators","75"
"34533","2","","","2008-08-29 16:02:39","boost-lambda","76"
"34536","1","<javascript><jquery><html><css>","5","2008-08-29 16:02:59","",""
"34537","2","","","2008-08-29 16:03:06","boost-any","119"
"34538","2","","","2008-08-29 16:03:11","boost-function","161"
"34539","2","","","2008-08-29 16:03:13","",""
"34540","2","","","2008-08-29 16:03:30","",""
"34541","2","","","2008-08-29 16:03:42","",""
"34542","2","","","2008-08-29 16:03:47","binomial-cdf","59"
"34543","2","","","2008-08-29 16:04:10","boost-xpressive","36"
"34544","1","<c++><internet-explorer><internet-explorer-7><bho>","2","2008-08-29 16:04:25","",""
"34546","2","","","2008-08-29 16:04:43","boost-parameter","13"
"34547","2","","","2008-08-29 16:04:44","boost-mpl","286"
"34548","2","","","2008-08-29 16:04:47","",""
"34550","2","","","2008-08-29 16:05:23","",""
"34551","2","","","2008-08-29 16:05:38","",""
"34556","2","","","2008-08-29 16:06:26","",""
"34558","2","","","2008-08-29 16:07:15","",""
"34560","2","","","2008-08-29 16:07:55","usage-statistics","382"
"34561","2","","","2008-08-29 16:07:56","",""
"34562","2","","","2008-08-29 16:07:57","",""
"34564","2","","","2008-08-29 16:08:41","",""
"34565","1","<ruby><random>","23","2008-08-29 16:08:47","",""
"34566","2","","","2008-08-29 16:09:29","objectinstantiation","91"
"34567","2","","","2008-08-29 16:09:59","",""
"34571","1","<java><unit-testing><junit><tdd>","59","2008-08-29 16:11:09","php-beautifier","8"
"34573","2","","","2008-08-29 16:11:24","hgsubversion","90"
"34574","2","","","2008-08-29 16:11:28","",""
"34578","2","","","2008-08-29 16:12:09","",""
"34579","1","<mysql><mysql-workbench><mysql-error-1005>","2","2008-08-29 16:12:31","",""
"34581","1","<html><css><css-float><internet-explorer-6>","3","2008-08-29 16:13:11","",""
"34582","2","","","2008-08-29 16:13:42","",""
"34583","2","","","2008-08-29 16:13:46","",""
"34586","2","","","2008-08-29 16:14:19","",""
"34587","2","","","2008-08-29 16:14:25","",""
"34588","1","<linux>","4","2008-08-29 16:14:25","dynamicquery","353"
"34589","2","","","2008-08-29 16:14:39","",""
"34590","2","","","2008-08-29 16:14:54","",""
"34591","2","","","2008-08-29 16:14:57","",""
"34594","2","","","2008-08-29 16:15:30","",""
"34595","1","<algorithm><language-agnostic><hash>","9","2008-08-29 16:15:37","windows-7","10872"
"34598","2","","","2008-08-29 16:16:20","",""
"34599","2","","","2008-08-29 16:16:23","",""
"34602","2","","","2008-08-29 16:18:16","",""
"34603","2","","","2008-08-29 16:19:17","",""
"34606","2","","","2008-08-29 16:20:05","",""
"34611","1","<python-3.x><pygame><libraries><toolkit><2d-games>","7","2008-08-29 16:20:43","",""
"34614","2","","","2008-08-29 16:20:57","",""
"34617","2","","","2008-08-29 16:21:23","",""
"34621","2","","","2008-08-29 16:21:41","",""
"34623","1","<openid><http-redirect><openid2>","3","2008-08-29 16:21:47","",""
"34625","2","","","2008-08-29 16:22:27","impressions","73"
"34626","2","","","2008-08-29 16:22:43","",""
"34629","2","","","2008-08-29 16:23:18","mage","202"
"34630","2","","","2008-08-29 16:23:45","fatal-error","2087"
"34633","2","","","2008-08-29 16:25:03","",""
"34634","2","","","2008-08-29 16:25:57","",""
"34635","1","<c><visual-studio><assembly>","3","2008-08-29 16:25:58","",""
"34638","1","<java><security><hibernate><jakarta-ee>","2","2008-08-29 16:27:43","data-containers","22"
"34639","2","","","2008-08-29 16:27:49","",""
"34640","2","","","2008-08-29 16:28:33","framemaker","26"
"34641","2","","","2008-08-29 16:29:28","",""
"34642","2","","","2008-08-29 16:29:34","base62","34"
"34644","2","","","2008-08-29 16:30:03","",""
"34645","2","","","2008-08-29 16:30:04","",""
"34646","2","","","2008-08-29 16:30:30","",""
"34650","2","","","2008-08-29 16:31:18","",""
"34651","2","","","2008-08-29 16:31:32","",""
"34652","2","","","2008-08-29 16:31:53","",""
"34655","1","<javascript><html><css><iframe>","5","2008-08-29 16:34:05","",""
"34656","2","","","2008-08-29 16:34:13","",""
"34658","2","","","2008-08-29 16:35:11","",""
"34661","1","<web-services><msbuild><build-process><nunit><cruisecontrol.net>","5","2008-08-29 16:35:53","",""
"34663","2","","","2008-08-29 16:36:43","",""
"34664","1","<.net><user-controls>","14","2008-08-29 16:37:10","",""
"34667","2","","","2008-08-29 16:38:01","cookiestore","99"
"34669","1","<java><recursion><coding-style>","8","2008-08-29 16:38:09","",""
"34674","1","<objective-c><performance>","5","2008-08-29 16:39:51","",""
"34677","2","","","2008-08-29 16:40:29","",""
"34678","2","","","2008-08-29 16:40:44","",""
"34681","2","","","2008-08-29 16:41:57","",""
"34685","2","","","2008-08-29 16:43:14","",""
"34686","2","","","2008-08-29 16:43:18","html5lib","112"
"34687","1","<svn><version-control>","7","2008-08-29 16:43:21","",""
"34688","2","","","2008-08-29 16:44:00","",""
"34689","2","","","2008-08-29 16:44:06","",""
"34690","2","","","2008-08-29 16:45:25","",""
"34693","2","","","2008-08-29 16:45:58","",""
"34696","2","","","2008-08-29 16:47:03","bc","290"
"34698","1","<tortoisesvn><system-sounds>","2","2008-08-29 16:47:45","",""
"34700","2","","","2008-08-29 16:47:59","",""
"34701","2","","","2008-08-29 16:48:06","modesetting","7"
"34702","2","","","2008-08-29 16:48:31","",""
"34705","1","<javascript><jquery><ooad>","3","2008-08-29 16:48:58","",""
"34707","2","","","2008-08-29 16:49:22","correspondence","40"
"34708","1","<encoding><cryptography><key>","7","2008-08-29 16:49:24","subdirectory","2672"
"34709","1","<asp.net-mvc>","1","2008-08-29 16:49:47","",""
"34710","2","","","2008-08-29 16:49:56","z-notation","31"
"34711","1","<windows><user-interface><toolkit>","2","2008-08-29 16:50:20","",""
"34712","1","<vb.net><windows-xp><appearance>","3","2008-08-29 16:50:22","",""
"34713","2","","","2008-08-29 16:50:56","",""
"34714","2","","","2008-08-29 16:51:04","",""
"34716","2","","","2008-08-29 16:52:37","",""
"34717","1","<sharepoint><audio><moss><infopath>","4","2008-08-29 16:52:41","",""
"34718","2","","","2008-08-29 16:53:06","livequery","125"
"34719","2","","","2008-08-29 16:53:09","",""
"34722","2","","","2008-08-29 16:53:34","",""
"34724","2","","","2008-08-29 16:55:35","",""
"34725","2","","","2008-08-29 16:55:37","customproperty","27"
"34726","1","<java><servlets><hosting><jrun>","3","2008-08-29 16:56:23","",""
"34727","2","","","2008-08-29 16:56:29","",""
"34728","1","<sharepoint><scalability>","9","2008-08-29 16:56:39","mindtouch","10"
"34729","2","","","2008-08-29 16:56:40","",""
"34732","1","<c++><c><gcc><symbols><name-mangling>","11","2008-08-29 16:57:47","",""
"34734","1","<.net><visual-studio>","8","2008-08-29 16:58:01","",""
"34735","1","<microcontroller><avr><encoder><atmega>","5","2008-08-29 16:58:02","",""
"34736","2","","","2008-08-29 16:58:12","",""
"34738","2","","","2008-08-29 16:58:31","",""
"34740","2","","","2008-08-29 16:59:16","",""
"34741","2","","","2008-08-29 16:59:22","frontpage-extensions","19"
"34743","2","","","2008-08-29 17:00:25","",""
"34744","2","","","2008-08-29 17:01:04","",""
"34745","2","","","2008-08-29 17:01:56","",""
"34746","2","","","2008-08-29 17:02:07","code-regions","16"
"34747","2","","","2008-08-29 17:02:11","",""
"34749","2","","","2008-08-29 17:03:15","",""
"34750","2","","","2008-08-29 17:03:21","iweb","28"
"34752","2","","","2008-08-29 17:04:37","eventmachine","626"
"34753","2","","","2008-08-29 17:05:14","",""
"34755","2","","","2008-08-29 17:06:46","",""
"34756","2","","","2008-08-29 17:07:01","",""
"34757","2","","","2008-08-29 17:07:09","",""
"34758","2","","","2008-08-29 17:07:11","defaultifempty","42"
"34761","2","","","2008-08-29 17:09:19","",""
"34764","2","","","2008-08-29 17:10:13","",""
"34768","1","<asp.net><.net-3.5>","6","2008-08-29 17:11:40","flux","1624"
"34771","2","","","2008-08-29 17:12:05","",""
"34773","2","","","2008-08-29 17:13:44","",""
"34775","2","","","2008-08-29 17:14:11","",""
"34776","2","","","2008-08-29 17:14:19","gwt-mosaic","5"
"34779","2","","","2008-08-29 17:16:24","",""
"34780","2","","","2008-08-29 17:16:45","",""
"34781","1","<algorithm><database-design><architecture><data-structures>","1","2008-08-29 17:16:59","expression-blend","1238"
